id_venda;data_venda;cliente_id;produto_id;canal_venda;quantidade;preco_unitario;valor_bruto;desconto_percentual;valor_desconto;valor_liquido;custo_total;lucro_bruto;margem_percentual;status;competencia
VEN029712;2026-06-20;CLI034;PROD063;Loja Física;2;161.54;323.08;0.0;0.0;323.08;132.62;190.46;59.0;Concluída;2026-06
VEN029713;2026-06-29;CLI015;PROD063;E-commerce;1;161.54;161.54;0.0;0.0;161.54;66.31;95.23;59.0;Concluída;2026-06
VEN029714;2026-06-17;CLI048;PROD063;Loja Física;1;161.54;161.54;0.0;0.0;161.54;66.31;95.23;59.0;Concluída;2026-06
VEN029715;2026-06-22;CLI005;PROD063;WhatsApp;1;161.54;161.54;0.0;0.0;161.54;66.31;95.23;59.0;Concluída;2026-06
VEN029716;2026-06-05;CLI074;PROD063;WhatsApp;1;161.54;161.54;5.0;8.08;153.46;66.31;87.15;56.8;Concluída;2026-06
VEN029717;2026-06-22;CLI007;PROD063;Loja Física;4;161.54;646.16;0.0;0.0;646.16;265.25;380.91;58.9;Concluída;2026-06
VEN029718;2026-06-09;CLI079;PROD063;Loja Física;1;161.54;161.54;0.0;0.0;161.54;66.31;95.23;59.0;Concluída;2026-06
VEN029719;2026-06-15;CLI049;PROD063;E-commerce;3;161.54;484.62;0.0;0.0;484.62;198.94;285.68;58.9;Concluída;2026-06
VEN029720;2026-06-21;CLI029;PROD063;WhatsApp;1;161.54;161.54;0.0;0.0;161.54;66.31;95.23;59.0;Concluída;2026-06
VEN029721;2026-06-05;CLI102;PROD063;Loja Física;1;161.54;161.54;0.0;0.0;161.54;66.31;95.23;59.0;Concluída;2026-06
VEN029722;2026-06-03;CLI004;PROD063;E-commerce;1;161.54;161.54;0.0;0.0;161.54;66.31;95.23;59.0;Concluída;2026-06
VEN029723;2026-06-16;CLI051;PROD063;E-commerce;1;161.54;161.54;5.0;8.08;153.46;66.31;87.15;56.8;Concluída;2026-06
VEN029724;2026-06-23;CLI037;PROD063;Loja Física;1;161.54;161.54;0.0;0.0;161.54;66.31;95.23;59.0;Concluída;2026-06
VEN029725;2026-06-13;CLI078;PROD063;WhatsApp;1;161.54;161.54;0.0;0.0;161.54;66.31;95.23;59.0;Concluída;2026-06
VEN029726;2026-06-06;CLI099;PROD063;E-commerce;1;161.54;161.54;0.0;0.0;161.54;66.31;95.23;59.0;Concluída;2026-06
VEN029727;2026-06-06;CLI087;PROD063;E-commerce;2;161.54;323.08;0.0;0.0;323.08;132.62;190.46;59.0;Concluída;2026-06
VEN029728;2026-06-22;CLI001;PROD063;Loja Física;1;161.54;161.54;0.0;0.0;161.54;66.31;95.23;59.0;Concluída;2026-06
VEN029729;2026-06-01;CLI068;PROD064;E-commerce;1;117.92;117.92;0.0;0.0;117.92;47.93;69.99;59.4;Concluída;2026-06
VEN029730;2026-06-06;CLI001;PROD064;Loja Física;2;117.92;235.84;0.0;0.0;235.84;95.86;139.98;59.4;Concluída;2026-06
VEN029731;2026-06-13;CLI077;PROD064;E-commerce;1;117.92;117.92;0.0;0.0;117.92;47.93;69.99;59.4;Concluída;2026-06
VEN029732;2026-06-10;CLI083;PROD064;Loja Física;1;117.92;117.92;0.0;0.0;117.92;47.93;69.99;59.4;Concluída;2026-06
VEN029733;2026-06-11;CLI093;PROD064;E-commerce;2;117.92;235.84;0.0;0.0;235.84;95.86;139.98;59.4;Concluída;2026-06
VEN029734;2026-06-02;CLI068;PROD064;E-commerce;2;117.92;235.84;0.0;0.0;235.84;95.86;139.98;59.4;Concluída;2026-06
VEN029735;2026-06-18;CLI096;PROD064;E-commerce;1;117.92;117.92;5.0;5.9;112.02;47.93;64.09;57.2;Concluída;2026-06
VEN029736;2026-06-11;CLI053;PROD064;E-commerce;1;117.92;117.92;5.0;5.9;112.02;47.93;64.09;57.2;Concluída;2026-06
VEN029737;2026-06-25;CLI112;PROD064;E-commerce;1;117.92;117.92;0.0;0.0;117.92;47.93;69.99;59.4;Concluída;2026-06
VEN029738;2026-06-17;CLI027;PROD064;Loja Física;1;117.92;117.92;5.0;5.9;112.02;47.93;64.09;57.2;Concluída;2026-06
VEN029739;2026-06-02;CLI120;PROD064;Loja Física;1;117.92;117.92;0.0;0.0;117.92;47.93;69.99;59.4;Concluída;2026-06
VEN029740;2026-06-07;CLI086;PROD064;Loja Física;1;117.92;117.92;0.0;0.0;117.92;47.93;69.99;59.4;Concluída;2026-06
VEN029741;2026-06-13;CLI049;PROD064;E-commerce;1;117.92;117.92;5.0;5.9;112.02;47.93;64.09;57.2;Concluída;2026-06
VEN029742;2026-06-22;CLI115;PROD064;E-commerce;3;117.92;353.76;0.0;0.0;353.76;143.78;209.98;59.4;Concluída;2026-06
VEN029743;2026-06-17;CLI066;PROD064;Loja Física;2;117.92;235.84;5.0;11.79;224.05;95.86;128.19;57.2;Concluída;2026-06
VEN029744;2026-06-24;CLI041;PROD065;Loja Física;2;155.43;310.86;10.0;31.09;279.77;181.83;97.94;35.0;Concluída;2026-06
VEN029745;2026-06-28;CLI008;PROD065;Loja Física;1;155.43;155.43;10.0;15.54;139.89;90.92;48.97;35.0;Concluída;2026-06
VEN029746;2026-06-05;CLI117;PROD065;E-commerce;2;155.43;310.86;10.0;31.09;279.77;181.83;97.94;35.0;Concluída;2026-06
VEN029747;2026-06-17;CLI089;PROD065;E-commerce;2;155.43;310.86;10.0;31.09;279.77;181.83;97.94;35.0;Concluída;2026-06
VEN029748;2026-06-25;CLI079;PROD065;E-commerce;1;155.43;155.43;10.0;15.54;139.89;90.92;48.97;35.0;Concluída;2026-06
VEN029749;2026-06-16;CLI078;PROD065;Loja Física;2;155.43;310.86;10.0;31.09;279.77;181.83;97.94;35.0;Concluída;2026-06
VEN029750;2026-06-06;CLI115;PROD065;E-commerce;1;155.43;155.43;10.0;15.54;139.89;90.92;48.97;35.0;Concluída;2026-06
VEN029751;2026-06-05;CLI064;PROD065;E-commerce;1;155.43;155.43;10.0;15.54;139.89;90.92;48.97;35.0;Concluída;2026-06
VEN029752;2026-06-12;CLI070;PROD065;E-commerce;1;155.43;155.43;10.0;15.54;139.89;90.92;48.97;35.0;Concluída;2026-06
VEN029753;2026-06-19;CLI022;PROD065;Loja Física;1;155.43;155.43;10.0;15.54;139.89;90.92;48.97;35.0;Concluída;2026-06
VEN029754;2026-06-03;CLI004;PROD065;Loja Física;3;155.43;466.29;10.0;46.63;419.66;272.75;146.91;35.0;Concluída;2026-06
VEN029755;2026-06-12;CLI120;PROD065;WhatsApp;1;155.43;155.43;10.0;15.54;139.89;90.92;48.97;35.0;Concluída;2026-06
VEN029756;2026-06-09;CLI108;PROD065;Loja Física;1;155.43;155.43;10.0;15.54;139.89;90.92;48.97;35.0;Concluída;2026-06
VEN029757;2026-06-27;CLI012;PROD065;E-commerce;1;155.43;155.43;10.0;15.54;139.89;90.92;48.97;35.0;Concluída;2026-06
VEN029758;2026-06-28;CLI030;PROD065;E-commerce;2;155.43;310.86;10.0;31.09;279.77;181.83;97.94;35.0;Concluída;2026-06
VEN029759;2026-06-10;CLI040;PROD065;Loja Física;2;155.43;310.86;10.0;31.09;279.77;181.83;97.94;35.0;Concluída;2026-06
VEN029760;2026-06-20;CLI086;PROD065;E-commerce;2;155.43;310.86;10.0;31.09;279.77;181.83;97.94;35.0;Concluída;2026-06
VEN029761;2026-06-25;CLI012;PROD065;Loja Física;1;155.43;155.43;10.0;15.54;139.89;90.92;48.97;35.0;Concluída;2026-06
VEN029762;2026-06-25;CLI072;PROD066;Loja Física;1;167.07;167.07;10.0;16.71;150.36;79.81;70.55;46.9;Concluída;2026-06
VEN029763;2026-06-21;CLI106;PROD066;E-commerce;2;167.07;334.14;10.0;33.41;300.73;159.63;141.1;46.9;Concluída;2026-06
VEN029764;2026-06-20;CLI021;PROD066;Loja Física;1;167.07;167.07;10.0;16.71;150.36;79.81;70.55;46.9;Concluída;2026-06
VEN029765;2026-06-05;CLI010;PROD066;E-commerce;1;167.07;167.07;10.0;16.71;150.36;79.81;70.55;46.9;Concluída;2026-06
VEN029766;2026-06-13;CLI024;PROD066;WhatsApp;1;167.07;167.07;10.0;16.71;150.36;79.81;70.55;46.9;Concluída;2026-06
VEN029767;2026-06-11;CLI095;PROD066;E-commerce;2;167.07;334.14;10.0;33.41;300.73;159.63;141.1;46.9;Concluída;2026-06
VEN029768;2026-06-24;CLI093;PROD066;Loja Física;1;167.07;167.07;10.0;16.71;150.36;79.81;70.55;46.9;Concluída;2026-06
VEN029769;2026-06-26;CLI022;PROD066;E-commerce;2;167.07;334.14;10.0;33.41;300.73;159.63;141.1;46.9;Concluída;2026-06
VEN029770;2026-06-06;CLI015;PROD066;Loja Física;2;167.07;334.14;10.0;33.41;300.73;159.63;141.1;46.9;Concluída;2026-06
VEN029771;2026-06-21;CLI062;PROD066;E-commerce;2;167.07;334.14;10.0;33.41;300.73;159.63;141.1;46.9;Concluída;2026-06
VEN029772;2026-06-09;CLI097;PROD066;Loja Física;1;167.07;167.07;10.0;16.71;150.36;79.81;70.55;46.9;Concluída;2026-06
VEN029773;2026-06-22;CLI003;PROD066;Loja Física;1;167.07;167.07;10.0;16.71;150.36;79.81;70.55;46.9;Concluída;2026-06
VEN029774;2026-06-04;CLI044;PROD066;Loja Física;1;167.07;167.07;10.0;16.71;150.36;79.81;70.55;46.9;Concluída;2026-06
VEN029775;2026-06-16;CLI010;PROD066;Loja Física;3;167.07;501.21;10.0;50.12;451.09;239.44;211.65;46.9;Concluída;2026-06
VEN029776;2026-06-23;CLI086;PROD066;E-commerce;1;167.07;167.07;10.0;16.71;150.36;79.81;70.55;46.9;Concluída;2026-06
VEN029777;2026-06-04;CLI004;PROD067;Loja Física;1;270.55;270.55;10.0;27.05;243.5;136.97;106.53;43.7;Concluída;2026-06
VEN029778;2026-06-25;CLI051;PROD067;WhatsApp;4;270.55;1082.2;10.0;108.22;973.98;547.88;426.1;43.7;Concluída;2026-06
VEN029779;2026-06-13;CLI044;PROD067;Loja Física;1;270.55;270.55;10.0;27.05;243.5;136.97;106.53;43.7;Concluída;2026-06
VEN029780;2026-06-07;CLI075;PROD067;E-commerce;1;270.55;270.55;10.0;27.05;243.5;136.97;106.53;43.7;Concluída;2026-06
VEN029781;2026-06-01;CLI041;PROD067;E-commerce;3;270.55;811.65;10.0;81.17;730.48;410.91;319.57;43.7;Concluída;2026-06
VEN029782;2026-06-06;CLI052;PROD067;Loja Física;1;270.55;270.55;10.0;27.05;243.5;136.97;106.53;43.7;Concluída;2026-06
VEN029783;2026-06-23;CLI088;PROD068;E-commerce;4;151.77;607.08;10.0;60.71;546.37;345.91;200.46;36.7;Concluída;2026-06
VEN029784;2026-06-12;CLI106;PROD068;E-commerce;1;151.77;151.77;10.0;15.18;136.59;86.48;50.11;36.7;Concluída;2026-06
VEN029785;2026-06-08;CLI110;PROD068;E-commerce;1;151.77;151.77;10.0;15.18;136.59;86.48;50.11;36.7;Concluída;2026-06
VEN029786;2026-06-26;CLI053;PROD068;Loja Física;1;151.77;151.77;10.0;15.18;136.59;86.48;50.11;36.7;Concluída;2026-06
VEN029787;2026-06-19;CLI082;PROD068;Loja Física;1;151.77;151.77;10.0;15.18;136.59;86.48;50.11;36.7;Concluída;2026-06
VEN029788;2026-06-24;CLI020;PROD068;E-commerce;1;151.77;151.77;10.0;15.18;136.59;86.48;50.11;36.7;Concluída;2026-06
VEN029789;2026-06-09;CLI082;PROD069;Loja Física;2;174.5;349.0;10.0;34.9;314.1;192.85;121.25;38.6;Concluída;2026-06
VEN029790;2026-06-30;CLI072;PROD069;Loja Física;2;174.5;349.0;10.0;34.9;314.1;192.85;121.25;38.6;Concluída;2026-06
VEN029791;2026-06-18;CLI042;PROD069;E-commerce;1;174.5;174.5;10.0;17.45;157.05;96.43;60.62;38.6;Concluída;2026-06
VEN029792;2026-06-26;CLI105;PROD069;WhatsApp;1;174.5;174.5;10.0;17.45;157.05;96.43;60.62;38.6;Concluída;2026-06
VEN029793;2026-06-06;CLI061;PROD069;Loja Física;2;174.5;349.0;10.0;34.9;314.1;192.85;121.25;38.6;Concluída;2026-06
VEN029794;2026-06-19;CLI010;PROD069;E-commerce;1;174.5;174.5;10.0;17.45;157.05;96.43;60.62;38.6;Concluída;2026-06
VEN029795;2026-06-16;CLI108;PROD069;WhatsApp;1;174.5;174.5;10.0;17.45;157.05;96.43;60.62;38.6;Concluída;2026-06
VEN029796;2026-06-09;CLI072;PROD070;WhatsApp;1;197.55;197.55;10.0;19.75;177.8;102.1;75.7;42.6;Concluída;2026-06
VEN029797;2026-06-21;CLI103;PROD070;Loja Física;2;197.55;395.1;10.0;39.51;355.59;204.2;151.39;42.6;Concluída;2026-06
VEN029798;2026-06-16;CLI080;PROD070;E-commerce;2;197.55;395.1;10.0;39.51;355.59;204.2;151.39;42.6;Concluída;2026-06
VEN029799;2026-06-03;CLI075;PROD070;E-commerce;1;197.55;197.55;10.0;19.75;177.8;102.1;75.7;42.6;Concluída;2026-06
VEN029800;2026-06-23;CLI100;PROD070;Loja Física;2;197.55;395.1;10.0;39.51;355.59;204.2;151.39;42.6;Concluída;2026-06
VEN029801;2026-06-10;CLI051;PROD070;E-commerce;1;197.55;197.55;10.0;19.75;177.8;102.1;75.7;42.6;Concluída;2026-06
VEN029802;2026-06-05;CLI027;PROD070;Loja Física;1;197.55;197.55;10.0;19.75;177.8;102.1;75.7;42.6;Concluída;2026-06
VEN029803;2026-06-28;CLI108;PROD071;E-commerce;1;142.08;142.08;10.0;14.21;127.87;73.31;54.56;42.7;Concluída;2026-06
VEN029804;2026-06-21;CLI004;PROD071;Loja Física;1;142.08;142.08;10.0;14.21;127.87;73.31;54.56;42.7;Concluída;2026-06
VEN029805;2026-06-16;CLI115;PROD071;E-commerce;3;142.08;426.24;10.0;42.62;383.62;219.94;163.68;42.7;Concluída;2026-06
VEN029806;2026-06-03;CLI030;PROD071;Loja Física;1;142.08;142.08;10.0;14.21;127.87;73.31;54.56;42.7;Concluída;2026-06
VEN029807;2026-06-18;CLI090;PROD071;Loja Física;1;142.08;142.08;10.0;14.21;127.87;73.31;54.56;42.7;Concluída;2026-06
VEN029808;2026-06-02;CLI081;PROD071;Loja Física;1;142.08;142.08;10.0;14.21;127.87;73.31;54.56;42.7;Concluída;2026-06
VEN029809;2026-06-04;CLI100;PROD071;E-commerce;1;142.08;142.08;10.0;14.21;127.87;73.31;54.56;42.7;Concluída;2026-06
VEN029810;2026-06-10;CLI060;PROD071;Loja Física;1;142.08;142.08;10.0;14.21;127.87;73.31;54.56;42.7;Concluída;2026-06
VEN029811;2026-06-03;CLI092;PROD071;Loja Física;1;142.08;142.08;10.0;14.21;127.87;73.31;54.56;42.7;Concluída;2026-06
VEN029812;2026-06-10;CLI064;PROD071;E-commerce;1;142.08;142.08;10.0;14.21;127.87;73.31;54.56;42.7;Concluída;2026-06
VEN029813;2026-06-12;CLI115;PROD071;E-commerce;1;142.08;142.08;10.0;14.21;127.87;73.31;54.56;42.7;Concluída;2026-06
VEN029814;2026-06-10;CLI045;PROD071;E-commerce;3;142.08;426.24;10.0;42.62;383.62;219.94;163.68;42.7;Concluída;2026-06
VEN029815;2026-06-29;CLI008;PROD071;Loja Física;1;142.08;142.08;10.0;14.21;127.87;73.31;54.56;42.7;Concluída;2026-06
VEN029816;2026-06-29;CLI006;PROD072;WhatsApp;1;59.28;59.28;10.0;5.93;53.35;27.86;25.49;47.8;Concluída;2026-06
VEN029817;2026-06-29;CLI055;PROD072;Loja Física;1;59.28;59.28;10.0;5.93;53.35;27.86;25.49;47.8;Concluída;2026-06
VEN029818;2026-06-14;CLI030;PROD072;Loja Física;1;59.28;59.28;10.0;5.93;53.35;27.86;25.49;47.8;Concluída;2026-06
VEN029819;2026-06-11;CLI063;PROD072;Loja Física;1;59.28;59.28;10.0;5.93;53.35;27.86;25.49;47.8;Concluída;2026-06
VEN029820;2026-06-19;CLI120;PROD072;E-commerce;2;59.28;118.56;10.0;11.86;106.7;55.71;50.99;47.8;Concluída;2026-06
VEN029821;2026-06-29;CLI075;PROD072;Loja Física;2;59.28;118.56;10.0;11.86;106.7;55.71;50.99;47.8;Concluída;2026-06
VEN029822;2026-06-12;CLI118;PROD072;WhatsApp;1;59.28;59.28;10.0;5.93;53.35;27.86;25.49;47.8;Concluída;2026-06
VEN029823;2026-06-29;CLI076;PROD072;Loja Física;1;59.28;59.28;10.0;5.93;53.35;27.86;25.49;47.8;Concluída;2026-06
VEN029824;2026-06-21;CLI120;PROD072;Loja Física;2;59.28;118.56;10.0;11.86;106.7;55.71;50.99;47.8;Concluída;2026-06
VEN029825;2026-06-16;CLI002;PROD073;Loja Física;1;105.87;105.87;10.0;10.59;95.28;50.61;44.67;46.9;Concluída;2026-06
VEN029826;2026-06-25;CLI016;PROD073;E-commerce;2;105.87;211.74;10.0;21.17;190.57;101.22;89.35;46.9;Concluída;2026-06
VEN029827;2026-06-27;CLI009;PROD073;E-commerce;1;105.87;105.87;10.0;10.59;95.28;50.61;44.67;46.9;Concluída;2026-06
VEN029828;2026-06-04;CLI094;PROD073;E-commerce;1;105.87;105.87;10.0;10.59;95.28;50.61;44.67;46.9;Concluída;2026-06
VEN029829;2026-06-18;CLI111;PROD073;E-commerce;1;105.87;105.87;10.0;10.59;95.28;50.61;44.67;46.9;Concluída;2026-06
VEN029830;2026-06-12;CLI089;PROD073;E-commerce;3;105.87;317.61;10.0;31.76;285.85;151.82;134.03;46.9;Concluída;2026-06
VEN029831;2026-06-08;CLI057;PROD073;E-commerce;4;105.87;423.48;10.0;42.35;381.13;202.43;178.7;46.9;Concluída;2026-06
VEN029832;2026-06-29;CLI037;PROD073;E-commerce;1;105.87;105.87;10.0;10.59;95.28;50.61;44.67;46.9;Concluída;2026-06
VEN029833;2026-06-15;CLI076;PROD073;Loja Física;1;105.87;105.87;10.0;10.59;95.28;50.61;44.67;46.9;Concluída;2026-06
VEN029834;2026-06-08;CLI012;PROD073;E-commerce;2;105.87;211.74;10.0;21.17;190.57;101.22;89.35;46.9;Concluída;2026-06
VEN029835;2026-06-18;CLI097;PROD073;Loja Física;1;105.87;105.87;10.0;10.59;95.28;50.61;44.67;46.9;Concluída;2026-06
VEN029836;2026-06-23;CLI040;PROD073;Loja Física;1;105.87;105.87;10.0;10.59;95.28;50.61;44.67;46.9;Concluída;2026-06
VEN029837;2026-06-22;CLI062;PROD073;E-commerce;2;105.87;211.74;10.0;21.17;190.57;101.22;89.35;46.9;Concluída;2026-06
VEN029838;2026-06-28;CLI069;PROD073;Loja Física;2;105.87;211.74;10.0;21.17;190.57;101.22;89.35;46.9;Concluída;2026-06
VEN029839;2026-06-09;CLI097;PROD073;E-commerce;1;105.87;105.87;10.0;10.59;95.28;50.61;44.67;46.9;Concluída;2026-06
VEN029840;2026-06-26;CLI051;PROD074;Loja Física;2;132.02;264.04;10.0;26.4;237.64;148.93;88.71;37.3;Concluída;2026-06
VEN029841;2026-06-24;CLI107;PROD074;Loja Física;4;132.02;528.08;10.0;52.81;475.27;297.87;177.4;37.3;Concluída;2026-06
VEN029842;2026-06-01;CLI061;PROD074;E-commerce;2;132.02;264.04;10.0;26.4;237.64;148.93;88.71;37.3;Concluída;2026-06
VEN029843;2026-06-04;CLI061;PROD074;Loja Física;1;132.02;132.02;10.0;13.2;118.82;74.47;44.35;37.3;Concluída;2026-06
VEN029844;2026-06-23;CLI044;PROD074;Loja Física;4;132.02;528.08;10.0;52.81;475.27;297.87;177.4;37.3;Concluída;2026-06
VEN029845;2026-06-03;CLI009;PROD074;E-commerce;1;132.02;132.02;10.0;13.2;118.82;74.47;44.35;37.3;Concluída;2026-06
VEN029846;2026-06-23;CLI090;PROD074;WhatsApp;2;132.02;264.04;10.0;26.4;237.64;148.93;88.71;37.3;Concluída;2026-06
VEN029847;2026-06-01;CLI092;PROD074;E-commerce;2;132.02;264.04;10.0;26.4;237.64;148.93;88.71;37.3;Concluída;2026-06
VEN029848;2026-06-19;CLI043;PROD074;Loja Física;2;132.02;264.04;10.0;26.4;237.64;148.93;88.71;37.3;Concluída;2026-06
VEN029849;2026-06-23;CLI093;PROD074;Loja Física;1;132.02;132.02;10.0;13.2;118.82;74.47;44.35;37.3;Concluída;2026-06
VEN029850;2026-06-30;CLI018;PROD075;Loja Física;1;186.4;186.4;10.0;18.64;167.76;88.6;79.16;47.2;Concluída;2026-06
VEN029851;2026-06-05;CLI034;PROD075;E-commerce;1;186.4;186.4;10.0;18.64;167.76;88.6;79.16;47.2;Concluída;2026-06
VEN029852;2026-06-27;CLI060;PROD075;WhatsApp;2;186.4;372.8;10.0;37.28;335.52;177.2;158.32;47.2;Concluída;2026-06
VEN029853;2026-06-25;CLI009;PROD075;Loja Física;1;186.4;186.4;10.0;18.64;167.76;88.6;79.16;47.2;Concluída;2026-06
VEN029854;2026-06-02;CLI094;PROD075;Loja Física;2;186.4;372.8;10.0;37.28;335.52;177.2;158.32;47.2;Concluída;2026-06
VEN029855;2026-06-01;CLI080;PROD075;Loja Física;2;186.4;372.8;10.0;37.28;335.52;177.2;158.32;47.2;Concluída;2026-06
VEN029856;2026-06-12;CLI083;PROD075;Loja Física;1;186.4;186.4;10.0;18.64;167.76;88.6;79.16;47.2;Concluída;2026-06
VEN029857;2026-06-18;CLI082;PROD075;Loja Física;1;186.4;186.4;10.0;18.64;167.76;88.6;79.16;47.2;Concluída;2026-06
VEN029858;2026-06-25;CLI036;PROD075;E-commerce;3;186.4;559.2;10.0;55.92;503.28;265.79;237.49;47.2;Concluída;2026-06
VEN029859;2026-06-08;CLI088;PROD075;E-commerce;1;186.4;186.4;10.0;18.64;167.76;88.6;79.16;47.2;Concluída;2026-06
VEN029860;2026-06-08;CLI094;PROD075;WhatsApp;1;186.4;186.4;10.0;18.64;167.76;88.6;79.16;47.2;Concluída;2026-06
VEN029861;2026-06-21;CLI096;PROD075;Loja Física;2;186.4;372.8;10.0;37.28;335.52;177.2;158.32;47.2;Concluída;2026-06
VEN029862;2026-06-14;CLI092;PROD076;E-commerce;1;294.84;294.84;10.0;29.48;265.36;169.05;96.31;36.3;Concluída;2026-06
VEN029863;2026-06-18;CLI102;PROD076;Loja Física;2;294.84;589.68;10.0;58.97;530.71;338.11;192.6;36.3;Concluída;2026-06
VEN029864;2026-06-14;CLI002;PROD076;WhatsApp;1;294.84;294.84;10.0;29.48;265.36;169.05;96.31;36.3;Concluída;2026-06
VEN029865;2026-06-04;CLI066;PROD076;E-commerce;1;294.84;294.84;10.0;29.48;265.36;169.05;96.31;36.3;Concluída;2026-06
VEN029866;2026-06-14;CLI077;PROD076;Loja Física;1;294.84;294.84;10.0;29.48;265.36;169.05;96.31;36.3;Concluída;2026-06
VEN029867;2026-06-20;CLI042;PROD076;WhatsApp;2;294.84;589.68;10.0;58.97;530.71;338.11;192.6;36.3;Concluída;2026-06
VEN029868;2026-06-30;CLI039;PROD076;Loja Física;2;294.84;589.68;10.0;58.97;530.71;338.11;192.6;36.3;Concluída;2026-06
VEN029869;2026-06-23;CLI079;PROD076;E-commerce;1;294.84;294.84;10.0;29.48;265.36;169.05;96.31;36.3;Concluída;2026-06
VEN029870;2026-06-22;CLI104;PROD076;Loja Física;1;294.84;294.84;10.0;29.48;265.36;169.05;96.31;36.3;Concluída;2026-06
VEN029871;2026-06-06;CLI005;PROD077;Loja Física;2;173.81;347.62;0.0;0.0;347.62;160.28;187.34;53.9;Concluída;2026-06
VEN029872;2026-06-05;CLI089;PROD077;Loja Física;1;173.81;173.81;0.0;0.0;173.81;80.14;93.67;53.9;Concluída;2026-06
VEN029873;2026-06-06;CLI015;PROD077;Loja Física;2;173.81;347.62;0.0;0.0;347.62;160.28;187.34;53.9;Concluída;2026-06
VEN029874;2026-06-07;CLI068;PROD078;E-commerce;1;149.09;149.09;10.0;14.91;134.18;85.99;48.19;35.9;Concluída;2026-06
VEN029875;2026-06-11;CLI058;PROD078;Loja Física;1;149.09;149.09;10.0;14.91;134.18;85.99;48.19;35.9;Concluída;2026-06
VEN029876;2026-06-06;CLI109;PROD078;Loja Física;1;149.09;149.09;10.0;14.91;134.18;85.99;48.19;35.9;Concluída;2026-06
VEN029877;2026-06-01;CLI022;PROD078;Loja Física;1;149.09;149.09;10.0;14.91;134.18;85.99;48.19;35.9;Concluída;2026-06
VEN029878;2026-06-20;CLI012;PROD078;Loja Física;1;149.09;149.09;10.0;14.91;134.18;85.99;48.19;35.9;Concluída;2026-06
VEN029879;2026-06-12;CLI043;PROD078;E-commerce;1;149.09;149.09;10.0;14.91;134.18;85.99;48.19;35.9;Concluída;2026-06
VEN029880;2026-06-14;CLI102;PROD078;E-commerce;1;149.09;149.09;10.0;14.91;134.18;85.99;48.19;35.9;Concluída;2026-06
VEN029881;2026-06-15;CLI033;PROD078;WhatsApp;1;149.09;149.09;10.0;14.91;134.18;85.99;48.19;35.9;Concluída;2026-06
VEN029882;2026-06-08;CLI079;PROD078;Loja Física;1;149.09;149.09;10.0;14.91;134.18;85.99;48.19;35.9;Concluída;2026-06
VEN029883;2026-06-30;CLI074;PROD079;Loja Física;1;150.12;150.12;0.0;0.0;150.12;74.33;75.79;50.5;Concluída;2026-06
VEN029884;2026-06-28;CLI111;PROD079;E-commerce;1;150.12;150.12;5.0;7.51;142.61;74.33;68.28;47.9;Concluída;2026-06
VEN029885;2026-06-24;CLI027;PROD079;Loja Física;2;150.12;300.24;0.0;0.0;300.24;148.65;151.59;50.5;Concluída;2026-06
VEN029886;2026-06-18;CLI048;PROD079;E-commerce;3;150.12;450.36;0.0;0.0;450.36;222.98;227.38;50.5;Concluída;2026-06
VEN029887;2026-06-17;CLI073;PROD079;Loja Física;1;150.12;150.12;0.0;0.0;150.12;74.33;75.79;50.5;Concluída;2026-06
VEN029888;2026-06-29;CLI034;PROD079;E-commerce;3;150.12;450.36;0.0;0.0;450.36;222.98;227.38;50.5;Concluída;2026-06
VEN029889;2026-06-19;CLI028;PROD079;WhatsApp;2;150.12;300.24;5.0;15.01;285.23;148.65;136.58;47.9;Concluída;2026-06
VEN029890;2026-06-24;CLI002;PROD080;Loja Física;1;111.84;111.84;10.0;11.18;100.66;56.23;44.43;44.1;Concluída;2026-06
VEN029891;2026-06-01;CLI087;PROD080;E-commerce;1;111.84;111.84;10.0;11.18;100.66;56.23;44.43;44.1;Concluída;2026-06
VEN029892;2026-06-03;CLI009;PROD080;E-commerce;2;111.84;223.68;10.0;22.37;201.31;112.47;88.84;44.1;Concluída;2026-06
VEN029893;2026-06-17;CLI098;PROD080;Loja Física;1;111.84;111.84;10.0;11.18;100.66;56.23;44.43;44.1;Concluída;2026-06
VEN029894;2026-06-30;CLI064;PROD080;Loja Física;1;111.84;111.84;10.0;11.18;100.66;56.23;44.43;44.1;Concluída;2026-06
VEN029895;2026-06-25;CLI008;PROD080;E-commerce;1;111.84;111.84;10.0;11.18;100.66;56.23;44.43;44.1;Concluída;2026-06
VEN029896;2026-06-28;CLI081;PROD080;E-commerce;1;111.84;111.84;10.0;11.18;100.66;56.23;44.43;44.1;Concluída;2026-06
VEN029897;2026-06-30;CLI054;PROD080;WhatsApp;1;111.84;111.84;10.0;11.18;100.66;56.23;44.43;44.1;Concluída;2026-06
VEN029898;2026-06-20;CLI046;PROD080;WhatsApp;1;111.84;111.84;10.0;11.18;100.66;56.23;44.43;44.1;Concluída;2026-06
VEN029899;2026-06-26;CLI023;PROD080;Loja Física;2;111.84;223.68;10.0;22.37;201.31;112.47;88.84;44.1;Concluída;2026-06
VEN029900;2026-06-17;CLI100;PROD080;E-commerce;2;111.84;223.68;10.0;22.37;201.31;112.47;88.84;44.1;Concluída;2026-06
VEN029901;2026-06-08;CLI111;PROD080;E-commerce;2;111.84;223.68;10.0;22.37;201.31;112.47;88.84;44.1;Concluída;2026-06
