id_conta_receber;venda_id;cliente_id;data_emissao;data_vencimento;data_recebimento;numero_parcela;total_parcelas;valor_original;valor_recebido;saldo_aberto;status;forma_recebimento
CR033861;VEN026162;CLI019;2026-02-23;2026-02-23;2026-02-24;1;1;266.26;266.26;0.0;Recebido;PIX
CR033862;VEN026163;CLI072;2026-02-28;2026-03-30;2026-03-30;1;3;88.75;88.75;0.0;Recebido;Cartão de Crédito
CR033863;VEN026163;CLI072;2026-02-28;2026-04-29;2026-04-30;2;3;88.75;88.75;0.0;Recebido;Cartão de Crédito
CR033864;VEN026163;CLI072;2026-02-28;2026-05-29;2026-05-29;3;3;88.76;88.76;0.0;Recebido;Cartão de Crédito
CR033865;VEN026164;CLI018;2026-02-05;2026-03-07;2026-03-07;1;1;252.95;252.95;0.0;Recebido;Cartão de Crédito
CR033866;VEN026165;CLI102;2026-02-09;2026-03-11;2026-03-12;1;1;252.95;252.95;0.0;Recebido;Cartão de Crédito
CR033867;VEN026166;CLI086;2026-02-21;2026-02-21;2026-02-23;1;1;798.78;798.78;0.0;Recebido;PIX
CR033868;VEN026167;CLI030;2026-02-09;2026-02-09;2026-02-10;1;1;532.52;532.52;0.0;Recebido;Cartão de Débito
CR033869;VEN026168;CLI033;2026-02-24;2026-02-24;2026-02-24;1;1;505.89;505.89;0.0;Recebido;PIX
CR033870;VEN026169;CLI057;2026-02-07;2026-02-07;2026-02-07;1;1;505.89;505.89;0.0;Recebido;PIX
CR033871;VEN026170;CLI077;2026-02-11;2026-02-11;2026-02-12;1;1;274.36;274.36;0.0;Recebido;Cartão de Débito
CR033872;VEN026171;CLI106;2026-02-19;2026-03-21;2026-03-21;1;2;137.18;137.18;0.0;Recebido;Cartão de Crédito
CR033873;VEN026171;CLI106;2026-02-19;2026-04-20;2026-04-20;2;2;137.18;137.18;0.0;Recebido;Cartão de Crédito
CR033874;VEN026172;CLI072;2026-02-06;2026-02-06;2026-02-08;1;1;274.36;274.36;0.0;Recebido;PIX
CR033875;VEN026173;CLI039;2026-02-10;2026-02-10;2026-02-10;1;1;274.36;274.36;0.0;Recebido;PIX
CR033876;VEN026174;CLI103;2026-02-14;2026-03-16;2026-03-16;1;1;174.25;174.25;0.0;Recebido;Cartão de Crédito
CR033877;VEN026175;CLI055;2026-02-08;2026-02-08;2026-02-10;1;1;348.5;348.5;0.0;Recebido;PIX
CR033878;VEN026176;CLI105;2026-02-04;2026-03-06;2026-03-07;1;1;174.25;174.25;0.0;Recebido;Cartão de Crédito
CR033879;VEN026177;CLI113;2026-02-04;2026-02-04;2026-02-06;1;1;331.07;331.07;0.0;Recebido;PIX
CR033880;VEN026178;CLI051;2026-02-03;2026-02-03;2026-02-05;1;1;174.25;174.25;0.0;Recebido;PIX
CR033881;VEN026179;CLI088;2026-02-09;2026-03-11;2026-03-11;1;3;58.08;58.08;0.0;Recebido;Cartão de Crédito
CR033882;VEN026179;CLI088;2026-02-09;2026-04-10;2026-04-11;2;3;58.08;58.08;0.0;Recebido;Cartão de Crédito
CR033883;VEN026179;CLI088;2026-02-09;2026-05-10;2026-05-10;3;3;58.09;58.09;0.0;Recebido;Cartão de Crédito
CR033884;VEN026180;CLI033;2026-02-14;2026-03-16;2026-03-16;1;1;522.75;522.75;0.0;Recebido;Cartão de Crédito
CR033885;VEN026181;CLI010;2026-02-20;2026-03-22;2026-03-23;1;2;82.77;82.77;0.0;Recebido;Cartão de Crédito
CR033886;VEN026181;CLI010;2026-02-20;2026-04-21;2026-04-22;2;2;82.77;82.77;0.0;Recebido;Cartão de Crédito
CR033887;VEN026182;CLI099;2026-02-20;2026-03-22;2026-03-24;1;1;174.25;174.25;0.0;Recebido;Cartão de Crédito
CR033888;VEN026183;CLI031;2026-02-24;2026-02-24;2026-02-24;1;1;348.5;348.5;0.0;Recebido;Cartão de Débito
CR033889;VEN026184;CLI086;2026-02-20;2026-03-22;2026-03-22;1;1;174.25;174.25;0.0;Recebido;Cartão de Crédito
CR033890;VEN026185;CLI028;2026-02-23;2026-03-25;2026-03-25;1;3;58.08;58.08;0.0;Recebido;Cartão de Crédito
CR033891;VEN026185;CLI028;2026-02-23;2026-04-24;2026-04-26;2;3;58.08;58.08;0.0;Recebido;Cartão de Crédito
CR033892;VEN026185;CLI028;2026-02-23;2026-05-24;2026-05-24;3;3;58.09;58.09;0.0;Recebido;Cartão de Crédito
CR033893;VEN026186;CLI050;2026-02-10;2026-03-12;2026-03-12;1;3;116.17;116.17;0.0;Recebido;Cartão de Crédito
CR033894;VEN026186;CLI050;2026-02-10;2026-04-11;2026-04-11;2;3;116.17;116.17;0.0;Recebido;Cartão de Crédito
CR033895;VEN026186;CLI050;2026-02-10;2026-05-11;2026-05-11;3;3;116.16;116.16;0.0;Recebido;Cartão de Crédito
CR033896;VEN026187;CLI027;2026-02-11;2026-02-11;2026-02-11;1;1;174.25;174.25;0.0;Recebido;Cartão de Débito
CR033897;VEN026188;CLI115;2026-02-01;2026-03-03;2026-03-03;1;2;348.5;348.5;0.0;Recebido;Cartão de Crédito
CR033898;VEN026188;CLI115;2026-02-01;2026-04-02;2026-04-02;2;2;348.5;348.5;0.0;Recebido;Cartão de Crédito
CR033899;VEN026189;CLI016;2026-02-16;2026-02-16;2026-02-16;1;1;174.25;174.25;0.0;Recebido;PIX
CR033900;VEN026190;CLI107;2026-02-13;2026-02-13;2026-02-13;1;1;170.41;170.41;0.0;Recebido;PIX
CR033901;VEN026191;CLI060;2026-02-11;2026-03-13;2026-03-14;1;1;340.82;340.82;0.0;Recebido;Cartão de Crédito
CR033902;VEN026192;CLI030;2026-02-21;2026-03-23;2026-03-23;1;2;80.94;80.94;0.0;Recebido;Cartão de Crédito
CR033903;VEN026192;CLI030;2026-02-21;2026-04-22;2026-04-22;2;2;80.95;80.95;0.0;Recebido;Cartão de Crédito
CR033904;VEN026193;CLI094;2026-02-16;2026-02-16;2026-02-16;1;1;511.23;511.23;0.0;Recebido;Cartão de Débito
CR033905;VEN026194;CLI015;2026-02-13;2026-02-13;2026-02-13;1;1;170.41;170.41;0.0;Recebido;Cartão de Débito
CR033906;VEN026195;CLI090;2026-02-15;2026-02-15;2026-02-16;1;1;170.41;170.41;0.0;Recebido;PIX
CR033907;VEN026196;CLI040;2026-02-15;2026-03-17;2026-03-18;1;2;85.2;85.2;0.0;Recebido;Cartão de Crédito
CR033908;VEN026196;CLI040;2026-02-15;2026-04-16;2026-04-16;2;2;85.21;85.21;0.0;Recebido;Cartão de Crédito
CR033909;VEN026197;CLI021;2026-02-13;2026-02-13;2026-02-14;1;1;170.41;170.41;0.0;Recebido;PIX
CR033910;VEN026198;CLI088;2026-02-08;2026-02-08;2026-02-08;1;1;161.89;161.89;0.0;Recebido;Cartão de Débito
CR033911;VEN026199;CLI014;2026-02-03;2026-02-03;2026-02-03;1;1;170.41;170.41;0.0;Recebido;Cartão de Débito
CR033912;VEN026200;CLI010;2026-02-07;2026-02-07;2026-02-07;1;1;170.41;170.41;0.0;Recebido;PIX
CR033913;VEN026201;CLI018;2026-02-24;2026-03-26;2026-03-26;1;3;53.96;53.96;0.0;Recebido;Cartão de Crédito
CR033914;VEN026201;CLI018;2026-02-24;2026-04-25;2026-04-27;2;3;53.96;53.96;0.0;Recebido;Cartão de Crédito
CR033915;VEN026201;CLI018;2026-02-24;2026-05-25;2026-05-25;3;3;53.97;53.97;0.0;Recebido;Cartão de Crédito
CR033916;VEN026202;CLI107;2026-02-14;2026-03-16;2026-03-18;1;1;340.82;340.82;0.0;Recebido;Cartão de Crédito
CR033917;VEN026203;CLI117;2026-02-06;2026-03-08;2026-03-09;1;1;170.41;170.41;0.0;Recebido;Cartão de Crédito
CR033918;VEN026204;CLI014;2026-02-18;2026-03-20;2026-03-20;1;1;170.41;170.41;0.0;Recebido;Cartão de Crédito
CR033919;VEN026205;CLI049;2026-02-16;2026-02-16;2026-02-17;1;1;161.89;161.89;0.0;Recebido;PIX
CR033920;VEN026206;CLI104;2026-02-03;2026-02-03;2026-02-03;1;1;170.41;170.41;0.0;Recebido;Cartão de Débito
CR033921;VEN026207;CLI099;2026-02-17;2026-02-17;2026-02-17;1;1;340.82;340.82;0.0;Recebido;PIX
CR033922;VEN026208;CLI100;2026-02-23;2026-03-25;2026-03-25;1;1;197.22;197.22;0.0;Recebido;Cartão de Crédito
CR033923;VEN026209;CLI094;2026-02-20;2026-02-20;2026-02-20;1;1;415.2;415.2;0.0;Recebido;Cartão de Débito
CR033924;VEN026210;CLI087;2026-02-19;2026-03-21;2026-03-23;1;1;415.2;415.2;0.0;Recebido;Cartão de Crédito
CR033925;VEN026211;CLI113;2026-02-14;2026-02-14;2026-02-14;1;1;207.6;207.6;0.0;Recebido;PIX
CR033926;VEN026212;CLI045;2026-02-18;2026-03-20;2026-03-20;1;3;69.2;69.2;0.0;Recebido;Cartão de Crédito
CR033927;VEN026212;CLI045;2026-02-18;2026-04-19;2026-04-19;2;3;69.2;69.2;0.0;Recebido;Cartão de Crédito
CR033928;VEN026212;CLI045;2026-02-18;2026-05-19;2026-05-19;3;3;69.2;69.2;0.0;Recebido;Cartão de Crédito
CR033929;VEN026213;CLI043;2026-02-02;2026-02-02;2026-02-02;1;1;207.6;207.6;0.0;Recebido;Cartão de Débito
CR033930;VEN026214;CLI006;2026-02-02;2026-02-02;2026-02-02;1;1;207.6;207.6;0.0;Recebido;PIX
CR033931;VEN026215;CLI048;2026-02-11;2026-02-11;2026-02-11;1;1;415.2;415.2;0.0;Recebido;Cartão de Débito
CR033932;VEN026216;CLI111;2026-02-26;2026-02-26;2026-02-28;1;1;622.8;622.8;0.0;Recebido;PIX
CR033933;VEN026217;CLI064;2026-02-01;2026-03-03;2026-03-03;1;3;90.99;90.99;0.0;Recebido;Cartão de Crédito
CR033934;VEN026217;CLI064;2026-02-01;2026-04-02;2026-04-02;2;3;90.99;90.99;0.0;Recebido;Cartão de Crédito
CR033935;VEN026217;CLI064;2026-02-01;2026-05-02;2026-05-02;3;3;90.98;90.98;0.0;Recebido;Cartão de Crédito
CR033936;VEN026218;CLI018;2026-02-24;2026-03-26;2026-03-26;1;1;129.66;129.66;0.0;Recebido;Cartão de Crédito
CR033937;VEN026219;CLI005;2026-02-14;2026-03-16;2026-03-16;1;1;136.48;136.48;0.0;Recebido;Cartão de Crédito
CR033938;VEN026220;CLI094;2026-02-05;2026-03-07;2026-03-07;1;2;68.24;68.24;0.0;Recebido;Cartão de Crédito
CR033939;VEN026220;CLI094;2026-02-05;2026-04-06;2026-04-06;2;2;68.24;68.24;0.0;Recebido;Cartão de Crédito
CR033940;VEN026221;CLI049;2026-02-12;2026-02-12;2026-02-12;1;1;129.66;129.66;0.0;Recebido;Cartão de Débito
CR033941;VEN026222;CLI009;2026-02-05;2026-02-05;2026-02-07;1;1;136.48;136.48;0.0;Recebido;PIX
CR033942;VEN026223;CLI054;2026-02-13;2026-02-13;2026-02-13;1;1;409.44;409.44;0.0;Recebido;Cartão de Débito
CR033943;VEN026224;CLI108;2026-02-15;2026-03-17;2026-03-17;1;2;204.72;204.72;0.0;Recebido;Cartão de Crédito
CR033944;VEN026224;CLI108;2026-02-15;2026-04-16;2026-04-16;2;2;204.72;204.72;0.0;Recebido;Cartão de Crédito
CR033945;VEN026225;CLI060;2026-02-22;2026-03-24;2026-03-26;1;1;136.48;136.48;0.0;Recebido;Cartão de Crédito
CR033946;VEN026226;CLI113;2026-02-05;2026-03-07;2026-03-07;1;1;169.0;169.0;0.0;Recebido;Cartão de Crédito
CR033947;VEN026227;CLI056;2026-02-27;2026-02-27;2026-02-28;1;1;80.28;80.28;0.0;Recebido;PIX
CR033948;VEN026228;CLI027;2026-02-28;2026-02-28;2026-03-02;1;1;84.5;84.5;0.0;Recebido;Cartão de Débito
CR033949;VEN026229;CLI120;2026-02-20;2026-02-20;2026-02-22;1;1;80.28;80.28;0.0;Recebido;PIX
CR033950;VEN026230;CLI033;2026-02-17;2026-03-19;2026-03-21;1;1;169.0;169.0;0.0;Recebido;Cartão de Crédito
CR033951;VEN026231;CLI058;2026-02-17;2026-03-19;2026-03-19;1;1;253.5;253.5;0.0;Recebido;Cartão de Crédito
CR033952;VEN026232;CLI109;2026-02-22;2026-02-22;2026-02-22;1;1;160.55;160.55;0.0;Recebido;PIX
CR033953;VEN026233;CLI007;2026-02-16;2026-03-18;2026-03-18;1;2;126.75;126.75;0.0;Recebido;Cartão de Crédito
CR033954;VEN026233;CLI007;2026-02-16;2026-04-17;2026-04-17;2;2;126.75;126.75;0.0;Recebido;Cartão de Crédito
CR033955;VEN026234;CLI066;2026-02-04;2026-03-06;2026-03-08;1;3;28.17;28.17;0.0;Recebido;Cartão de Crédito
CR033956;VEN026234;CLI066;2026-02-04;2026-04-05;2026-04-05;2;3;28.17;28.17;0.0;Recebido;Cartão de Crédito
CR033957;VEN026234;CLI066;2026-02-04;2026-05-05;2026-05-05;3;3;28.16;28.16;0.0;Recebido;Cartão de Crédito
CR033958;VEN026235;CLI002;2026-02-18;2026-03-20;2026-03-22;1;3;28.17;28.17;0.0;Recebido;Cartão de Crédito
CR033959;VEN026235;CLI002;2026-02-18;2026-04-19;2026-04-19;2;3;28.17;28.17;0.0;Recebido;Cartão de Crédito
CR033960;VEN026235;CLI002;2026-02-18;2026-05-19;2026-05-21;3;3;28.16;28.16;0.0;Recebido;Cartão de Crédito
CR033961;VEN026236;CLI060;2026-02-02;2026-03-04;2026-03-04;1;2;40.14;40.14;0.0;Recebido;Cartão de Crédito
CR033962;VEN026236;CLI060;2026-02-02;2026-04-03;2026-04-03;2;2;40.14;40.14;0.0;Recebido;Cartão de Crédito
CR033963;VEN026237;CLI040;2026-02-11;2026-03-13;2026-03-15;1;3;53.52;53.52;0.0;Recebido;Cartão de Crédito
CR033964;VEN026237;CLI040;2026-02-11;2026-04-12;2026-04-12;2;3;53.52;53.52;0.0;Recebido;Cartão de Crédito
CR033965;VEN026237;CLI040;2026-02-11;2026-05-12;2026-05-12;3;3;53.51;53.51;0.0;Recebido;Cartão de Crédito
CR033966;VEN026238;CLI064;2026-02-11;2026-02-11;2026-02-12;1;1;253.5;253.5;0.0;Recebido;PIX
CR033967;VEN026239;CLI033;2026-02-14;2026-02-14;2026-02-16;1;1;84.5;84.5;0.0;Recebido;PIX
CR033968;VEN026240;CLI007;2026-02-20;2026-03-22;2026-03-22;1;1;84.5;84.5;0.0;Recebido;Cartão de Crédito
CR033969;VEN026241;CLI111;2026-02-05;2026-02-05;2026-02-05;1;1;80.28;80.28;0.0;Recebido;PIX
CR033970;VEN026242;CLI009;2026-02-03;2026-03-05;2026-03-05;1;1;84.5;84.5;0.0;Recebido;Cartão de Crédito
CR033971;VEN026243;CLI010;2026-02-15;2026-03-17;2026-03-17;1;2;145.96;145.96;0.0;Recebido;Cartão de Crédito
CR033972;VEN026243;CLI010;2026-02-15;2026-04-16;2026-04-17;2;2;145.96;145.96;0.0;Recebido;Cartão de Crédito
CR033973;VEN026244;CLI064;2026-02-03;2026-03-05;2026-03-06;1;2;69.33;69.33;0.0;Recebido;Cartão de Crédito
CR033974;VEN026244;CLI064;2026-02-03;2026-04-04;2026-04-05;2;2;69.33;69.33;0.0;Recebido;Cartão de Crédito
CR033975;VEN026245;CLI115;2026-02-14;2026-02-14;2026-02-15;1;1;145.96;145.96;0.0;Recebido;Cartão de Débito
CR033976;VEN026246;CLI018;2026-02-22;2026-03-24;2026-03-24;1;2;69.33;69.33;0.0;Recebido;Cartão de Crédito
CR033977;VEN026246;CLI018;2026-02-22;2026-04-23;2026-04-23;2;2;69.33;69.33;0.0;Recebido;Cartão de Crédito
CR033978;VEN026247;CLI082;2026-02-15;2026-02-15;2026-02-15;1;1;145.96;145.96;0.0;Recebido;PIX
CR033979;VEN026248;CLI081;2026-02-12;2026-02-12;2026-02-14;1;1;145.96;145.96;0.0;Recebido;PIX
CR033980;VEN026249;CLI043;2026-02-14;2026-02-14;2026-02-14;1;1;145.96;145.96;0.0;Recebido;PIX
CR033981;VEN026250;CLI024;2026-02-15;2026-02-15;2026-02-15;1;1;138.66;138.66;0.0;Recebido;Cartão de Débito
CR033982;VEN026251;CLI054;2026-02-01;2026-03-03;2026-03-03;1;1;145.96;145.96;0.0;Recebido;Cartão de Crédito
CR033983;VEN026252;CLI001;2026-02-25;2026-02-25;2026-02-25;1;1;145.96;145.96;0.0;Recebido;Cartão de Débito
CR033984;VEN026253;CLI002;2026-02-21;2026-02-21;2026-02-23;1;1;145.96;145.96;0.0;Recebido;Cartão de Débito
CR033985;VEN026254;CLI117;2026-02-18;2026-02-18;2026-02-18;1;1;145.96;145.96;0.0;Recebido;PIX
CR033986;VEN026255;CLI069;2026-02-02;2026-02-02;2026-02-02;1;1;291.92;291.92;0.0;Recebido;PIX
CR033987;VEN026256;CLI099;2026-02-17;2026-02-17;2026-02-18;1;1;145.96;145.96;0.0;Recebido;Cartão de Débito
CR033988;VEN026257;CLI055;2026-02-12;2026-03-14;2026-03-15;1;1;291.92;291.92;0.0;Recebido;Cartão de Crédito
CR033989;VEN026258;CLI033;2026-02-03;2026-02-03;2026-02-03;1;1;145.96;145.96;0.0;Recebido;PIX
CR033990;VEN026259;CLI008;2026-02-02;2026-03-04;2026-03-05;1;1;145.96;145.96;0.0;Recebido;Cartão de Crédito
CR033991;VEN026260;CLI036;2026-02-07;2026-03-09;2026-03-09;1;3;48.65;48.65;0.0;Recebido;Cartão de Crédito
CR033992;VEN026260;CLI036;2026-02-07;2026-04-08;2026-04-08;2;3;48.65;48.65;0.0;Recebido;Cartão de Crédito
CR033993;VEN026260;CLI036;2026-02-07;2026-05-08;2026-05-09;3;3;48.66;48.66;0.0;Recebido;Cartão de Crédito
CR033994;VEN026261;CLI076;2026-02-28;2026-02-28;2026-03-01;1;1;291.92;291.92;0.0;Recebido;Cartão de Débito
CR033995;VEN026262;CLI026;2026-02-19;2026-03-21;2026-03-22;1;1;291.92;291.92;0.0;Recebido;Cartão de Crédito
CR033996;VEN026263;CLI100;2026-02-28;2026-03-30;2026-03-30;1;1;138.66;138.66;0.0;Recebido;Cartão de Crédito
CR033997;VEN026264;CLI076;2026-02-15;2026-03-17;2026-03-17;1;2;218.94;218.94;0.0;Recebido;Cartão de Crédito
CR033998;VEN026264;CLI076;2026-02-15;2026-04-16;2026-04-16;2;2;218.94;218.94;0.0;Recebido;Cartão de Crédito
CR033999;VEN026265;CLI058;2026-02-06;2026-02-06;2026-02-08;1;1;291.92;291.92;0.0;Recebido;PIX
CR034000;VEN026266;CLI078;2026-02-16;2026-03-18;2026-03-18;1;1;145.96;145.96;0.0;Recebido;Cartão de Crédito
CR034001;VEN026267;CLI015;2026-02-05;2026-02-05;2026-02-05;1;1;145.96;145.96;0.0;Recebido;Cartão de Débito
CR034002;VEN026268;CLI014;2026-02-25;2026-03-27;2026-03-27;1;3;48.65;48.65;0.0;Recebido;Cartão de Crédito
CR034003;VEN026268;CLI014;2026-02-25;2026-04-26;2026-04-26;2;3;48.65;48.65;0.0;Recebido;Cartão de Crédito
CR034004;VEN026268;CLI014;2026-02-25;2026-05-26;2026-05-26;3;3;48.66;48.66;0.0;Recebido;Cartão de Crédito
CR034005;VEN026269;CLI034;2026-02-05;2026-02-05;2026-02-05;1;1;145.96;145.96;0.0;Recebido;Cartão de Débito
CR034006;VEN026270;CLI079;2026-02-12;2026-03-14;2026-03-16;1;2;218.94;218.94;0.0;Recebido;Cartão de Crédito
CR034007;VEN026270;CLI079;2026-02-12;2026-04-13;2026-04-13;2;2;218.94;218.94;0.0;Recebido;Cartão de Crédito
CR034008;VEN026271;CLI013;2026-02-26;2026-02-26;2026-02-26;1;1;145.77;145.77;0.0;Recebido;PIX
CR034009;VEN026272;CLI083;2026-02-25;2026-02-25;2026-02-26;1;1;145.77;145.77;0.0;Recebido;PIX
CR034010;VEN026273;CLI026;2026-02-08;2026-02-08;2026-02-10;1;1;138.48;138.48;0.0;Recebido;Cartão de Débito
CR034011;VEN026274;CLI031;2026-02-13;2026-02-13;2026-02-13;1;1;145.77;145.77;0.0;Recebido;Cartão de Débito
CR034012;VEN026275;CLI052;2026-02-01;2026-02-01;2026-02-01;1;1;291.54;291.54;0.0;Recebido;PIX
CR034013;VEN026276;CLI115;2026-02-07;2026-02-07;2026-02-08;1;1;145.77;145.77;0.0;Recebido;Cartão de Débito
CR034014;VEN026277;CLI051;2026-02-19;2026-03-21;2026-03-21;1;1;145.77;145.77;0.0;Recebido;Cartão de Crédito
CR034015;VEN026278;CLI065;2026-02-17;2026-03-19;2026-03-21;1;1;291.54;291.54;0.0;Recebido;Cartão de Crédito
CR034016;VEN026279;CLI060;2026-02-22;2026-02-22;2026-02-23;1;1;145.77;145.77;0.0;Recebido;Cartão de Débito
CR034017;VEN026280;CLI013;2026-02-15;2026-03-17;2026-03-17;1;1;138.48;138.48;0.0;Recebido;Cartão de Crédito
CR034018;VEN026281;CLI079;2026-02-28;2026-02-28;2026-03-01;1;1;291.54;291.54;0.0;Recebido;Cartão de Débito
CR034019;VEN026282;CLI009;2026-02-01;2026-02-01;2026-02-02;1;1;437.31;437.31;0.0;Recebido;PIX
CR034020;VEN026283;CLI028;2026-02-17;2026-03-19;2026-03-21;1;1;139.32;139.32;0.0;Recebido;Cartão de Crédito
CR034021;VEN026284;CLI086;2026-02-12;2026-02-12;2026-02-14;1;1;146.65;146.65;0.0;Recebido;Cartão de Débito
CR034022;VEN026285;CLI089;2026-02-16;2026-03-18;2026-03-18;1;2;73.33;73.33;0.0;Recebido;Cartão de Crédito
CR034023;VEN026285;CLI089;2026-02-16;2026-04-17;2026-04-17;2;2;73.32;73.32;0.0;Recebido;Cartão de Crédito
CR034024;VEN026286;CLI013;2026-02-02;2026-02-02;2026-02-02;1;1;146.65;146.65;0.0;Recebido;PIX
CR034025;VEN026287;CLI058;2026-02-09;2026-02-09;2026-02-09;1;1;293.3;293.3;0.0;Recebido;PIX
CR034026;VEN026288;CLI112;2026-02-19;2026-02-19;2026-02-19;1;1;439.95;439.95;0.0;Recebido;PIX
CR034027;VEN026289;CLI026;2026-02-20;2026-02-20;2026-02-22;1;1;278.64;278.64;0.0;Recebido;Cartão de Débito
CR034028;VEN026290;CLI083;2026-02-03;2026-03-05;2026-03-06;1;3;48.88;48.88;0.0;Recebido;Cartão de Crédito
CR034029;VEN026290;CLI083;2026-02-03;2026-04-04;2026-04-05;2;3;48.88;48.88;0.0;Recebido;Cartão de Crédito
CR034030;VEN026290;CLI083;2026-02-03;2026-05-04;2026-05-04;3;3;48.89;48.89;0.0;Recebido;Cartão de Crédito
CR034031;VEN026291;CLI026;2026-02-04;2026-03-06;2026-03-06;1;1;146.65;146.65;0.0;Recebido;Cartão de Crédito
CR034032;VEN026292;CLI094;2026-02-03;2026-02-03;2026-02-04;1;1;278.64;278.64;0.0;Recebido;Cartão de Débito
CR034033;VEN026293;CLI114;2026-02-24;2026-02-24;2026-02-25;1;1;293.3;293.3;0.0;Recebido;Cartão de Débito
CR034034;VEN026294;CLI046;2026-02-24;2026-03-26;2026-03-26;1;3;183.35;183.35;0.0;Recebido;Cartão de Crédito
CR034035;VEN026294;CLI046;2026-02-24;2026-04-25;2026-04-25;2;3;183.35;183.35;0.0;Recebido;Cartão de Crédito
CR034036;VEN026294;CLI046;2026-02-24;2026-05-25;2026-05-25;3;3;183.34;183.34;0.0;Recebido;Cartão de Crédito
CR034037;VEN026295;CLI092;2026-02-16;2026-03-18;2026-03-20;1;1;275.02;275.02;0.0;Recebido;Cartão de Crédito
CR034038;VEN026296;CLI002;2026-02-04;2026-02-04;2026-02-04;1;1;550.04;550.04;0.0;Recebido;Cartão de Débito
CR034039;VEN026297;CLI103;2026-02-24;2026-02-24;2026-02-25;1;1;261.27;261.27;0.0;Recebido;PIX
CR034040;VEN026298;CLI090;2026-02-11;2026-03-13;2026-03-13;1;3;91.67;91.67;0.0;Recebido;Cartão de Crédito
CR034041;VEN026298;CLI090;2026-02-11;2026-04-12;2026-04-12;2;3;91.67;91.67;0.0;Recebido;Cartão de Crédito
CR034042;VEN026298;CLI090;2026-02-11;2026-05-12;2026-05-13;3;3;91.68;91.68;0.0;Recebido;Cartão de Crédito
CR034043;VEN026299;CLI053;2026-02-16;2026-03-18;2026-03-20;1;1;161.56;161.56;0.0;Recebido;Cartão de Crédito
CR034044;VEN026300;CLI021;2026-02-19;2026-02-19;2026-02-20;1;1;460.45;460.45;0.0;Recebido;Cartão de Débito
CR034045;VEN026301;CLI007;2026-02-28;2026-03-30;2026-03-30;1;1;306.96;306.96;0.0;Recebido;Cartão de Crédito
CR034046;VEN026302;CLI081;2026-02-11;2026-03-13;2026-03-13;1;2;80.78;80.78;0.0;Recebido;Cartão de Crédito
CR034047;VEN026302;CLI081;2026-02-11;2026-04-12;2026-04-12;2;2;80.78;80.78;0.0;Recebido;Cartão de Crédito
CR034048;VEN026303;CLI083;2026-02-24;2026-02-24;2026-02-26;1;1;484.68;484.68;0.0;Recebido;Cartão de Débito
CR034049;VEN026304;CLI022;2026-02-06;2026-02-06;2026-02-06;1;1;484.68;484.68;0.0;Recebido;Cartão de Débito
CR034050;VEN026305;CLI095;2026-02-20;2026-03-22;2026-03-22;1;1;161.56;161.56;0.0;Recebido;Cartão de Crédito
CR034051;VEN026306;CLI066;2026-02-22;2026-03-24;2026-03-26;1;2;100.61;100.61;0.0;Recebido;Cartão de Crédito
CR034052;VEN026306;CLI066;2026-02-22;2026-04-23;2026-04-23;2;2;100.6;100.6;0.0;Recebido;Cartão de Crédito
CR034053;VEN026307;CLI034;2026-02-05;2026-03-07;2026-03-08;1;1;382.3;382.3;0.0;Recebido;Cartão de Crédito
CR034054;VEN026308;CLI093;2026-02-20;2026-03-22;2026-03-24;1;1;201.21;201.21;0.0;Recebido;Cartão de Crédito
CR034055;VEN026309;CLI118;2026-02-08;2026-02-08;2026-02-08;1;1;402.42;402.42;0.0;Recebido;PIX
CR034056;VEN026310;CLI052;2026-02-23;2026-03-25;2026-03-27;1;1;201.21;201.21;0.0;Recebido;Cartão de Crédito
CR034057;VEN026311;CLI100;2026-02-09;2026-02-09;2026-02-10;1;1;402.42;402.42;0.0;Recebido;Cartão de Débito
CR034058;VEN026312;CLI112;2026-02-05;2026-02-05;2026-02-06;1;1;201.21;201.21;0.0;Recebido;PIX
CR034059;VEN026313;CLI022;2026-02-02;2026-02-02;2026-02-03;1;1;201.21;201.21;0.0;Recebido;PIX
CR034060;VEN026314;CLI049;2026-02-11;2026-02-11;2026-02-12;1;1;603.63;603.63;0.0;Recebido;Cartão de Débito
CR034061;VEN026315;CLI033;2026-02-14;2026-03-16;2026-03-16;1;2;95.58;95.58;0.0;Recebido;Cartão de Crédito
CR034062;VEN026315;CLI033;2026-02-14;2026-04-15;2026-04-15;2;2;95.57;95.57;0.0;Recebido;Cartão de Crédito
CR034063;VEN026316;CLI045;2026-02-23;2026-03-25;2026-03-26;1;2;100.61;100.61;0.0;Recebido;Cartão de Crédito
CR034064;VEN026316;CLI045;2026-02-23;2026-04-24;2026-04-26;2;2;100.6;100.6;0.0;Recebido;Cartão de Crédito
CR034065;VEN026317;CLI040;2026-02-04;2026-03-06;2026-03-06;1;2;190.75;190.75;0.0;Recebido;Cartão de Crédito
CR034066;VEN026317;CLI040;2026-02-04;2026-04-05;2026-04-05;2;2;190.75;190.75;0.0;Recebido;Cartão de Crédito
CR034067;VEN026318;CLI011;2026-02-23;2026-02-23;2026-02-23;1;1;181.21;181.21;0.0;Recebido;Cartão de Débito
CR034068;VEN026319;CLI088;2026-02-06;2026-02-06;2026-02-08;1;1;181.21;181.21;0.0;Recebido;PIX
CR034069;VEN026320;CLI016;2026-02-20;2026-03-22;2026-03-22;1;1;190.75;190.75;0.0;Recebido;Cartão de Crédito
